ID,Country,Fabric,Collection,Артикул,Tile_name,Hight,Widght,Thickness,Measurement,Surface,Structure,Rettification,Material,Tonal_Variety,Usage_of,Type_Tile,Color1,Color2,Color3,Theme1,Theme2,Theme3,Theme4
555942,Италия,Sartoria,Tsquare,TTTSW01G,First Snow,15,15,10,м²,глянец,0,0,керамика,3,стены,фон,белый,none,none,штукатурка,окраска,none,none
555943,Италия,Sartoria,Tsquare,TTTSW02G,Half Moon,15,15,10,м²,глянец,0,0,керамика,3,стены,фон,серый,none,none,штукатурка,окраска,none,none
555944,Италия,Sartoria,Tsquare,TTTSW03G,Pure Linen,15,15,10,м²,глянец,0,0,керамика,3,стены,фон,бежевый,none,none,штукатурка,окраска,none,none
555945,Италия,Sartoria,Tsquare,TTTSW04G,Pink Powder,15,15,10,м²,глянец,0,0,керамика,3,стены,фон,розовый,коричневый,none,штукатурка,окраска,none,none
555946,Италия,Sartoria,Tsquare,TTTSW05G,Cozy Nest,15,15,10,м²,глянец,0,0,керамика,3,стены,фон,серый,none,none,штукатурка,окраска,none,none
555947,Италия,Sartoria,Tsquare,TTTSW06G,Mint Tea,15,15,10,м²,глянец,0,0,керамика,3,стены,фон,зеленый,none,none,штукатурка,окраска,none,none
555948,Италия,Sartoria,Tsquare,TTTSW07G,Fresh Thyme,15,15,10,м²,глянец,0,0,керамика,3,стены,фон,серый,зеленый,none,штукатурка,окраска,none,none
555949,Италия,Sartoria,Tsquare,TTTSW08G,Royal Blue,15,15,10,м²,глянец,0,0,керамика,3,стены,фон,синий,none,none,штукатурка,окраска,none,none
555950,Италия,Sartoria,Tsquare,TTTSW09G,Rainy Day,15,15,10,м²,глянец,0,0,керамика,3,стены,фон,серый,none,none,штукатурка,окраска,none,none
555951,Италия,Sartoria,Tsquare,TTTSW10G,Starry Night,15,15,10,м²,глянец,0,0,керамика,3,стены,фон,черный,none,none,штукатурка,окраска,none,none
555952,Италия,Sartoria,Tsquare,TTTSW01P,Pencil First Snow,1.5,29.9,10,шт,глянец,0,0,керамика,3,стены,спецэлемент,белый,none,none,штукатурка,окраска,none,none
555953,Италия,Sartoria,Tsquare,TTTSW02P,Pencil Half Moon,1.5,29.9,10,шт,глянец,0,0,керамика,3,стены,спецэлемент,серый,none,none,штукатурка,окраска,none,none
555954,Италия,Sartoria,Tsquare,TTTSW03P,Pencil Pure Linen,1.5,29.9,10,шт,глянец,0,0,керамика,3,стены,спецэлемент,бежевый,none,none,штукатурка,окраска,none,none
555955,Италия,Sartoria,Tsquare,TTTSW04P,Pencil Pink Powder,1.5,29.9,10,шт,глянец,0,0,керамика,3,стены,спецэлемент,розовый,коричневый,none,штукатурка,окраска,none,none
555956,Италия,Sartoria,Tsquare,TTTSW05P,Pencil Cozy Nest,1.5,29.9,10,шт,глянец,0,0,керамика,3,стены,спецэлемент,серый,none,none,штукатурка,окраска,none,none
555957,Италия,Sartoria,Tsquare,TTTSW06P,Pencil Mint Tea,1.5,29.9,10,шт,глянец,0,0,керамика,3,стены,спецэлемент,зеленый,none,none,штукатурка,окраска,none,none
555958,Италия,Sartoria,Tsquare,TTTSW07P,Pencil Fresh Thyme,1.5,29.9,10,шт,глянец,0,0,керамика,3,стены,спецэлемент,серый,зеленый,none,штукатурка,окраска,none,none
555959,Италия,Sartoria,Tsquare,TTTSW08P,Pencil Royal Blue,1.5,29.9,10,шт,глянец,0,0,керамика,3,стены,спецэлемент,синий,none,none,штукатурка,окраска,none,none
555960,Италия,Sartoria,Tsquare,TTTSW09P,Pencil Rainy Day,1.5,29.9,10,шт,глянец,0,0,керамика,3,стены,спецэлемент,серый,none,none,штукатурка,окраска,none,none
555961,Италия,Sartoria,Tsquare,TTTSW10P,Pencil Starry Night,1.5,29.9,10,шт,глянец,0,0,керамика,3,стены,спецэлемент,черный,none,none,штукатурка,окраска,none,none
555962,Италия,Sartoria,Tsquare,TTTSW01Q,Quarter Round First Snow,1.3,29.9,10,шт,глянец,0,0,керамика,3,стены,бордюр,белый,none,none,штукатурка,окраска,none,none
555963,Италия,Sartoria,Tsquare,TTTSW02Q,Quarter Round Half Moon,1.3,29.9,10,шт,глянец,0,0,керамика,3,стены,бордюр,серый,none,none,штукатурка,окраска,none,none
555964,Италия,Sartoria,Tsquare,TTTSW03Q,Quarter Round Pure Linen,1.3,29.9,10,шт,глянец,0,0,керамика,3,стены,бордюр,бежевый,none,none,штукатурка,окраска,none,none
555965,Италия,Sartoria,Tsquare,TTTSW04Q,Quarter Round Pink Powder,1.3,29.9,10,шт,глянец,0,0,керамика,3,стены,бордюр,розовый,коричневый,none,штукатурка,окраска,none,none
555966,Италия,Sartoria,Tsquare,TTTSW05Q,Quarter Round Cozy Nest,1.3,29.9,10,шт,глянец,0,0,керамика,3,стены,бордюр,серый,none,none,штукатурка,окраска,none,none
555967,Италия,Sartoria,Tsquare,TTTSW06Q,Quarter Round Mint Tea,1.3,29.9,10,шт,глянец,0,0,керамика,3,стены,бордюр,зеленый,none,none,штукатурка,окраска,none,none
555968,Италия,Sartoria,Tsquare,TTTSW07Q,Quarter Round Fresh Thyme,1.3,29.9,10,шт,глянец,0,0,керамика,3,стены,бордюр,серый,зеленый,none,штукатурка,окраска,none,none
555969,Италия,Sartoria,Tsquare,TTTSW08Q,Quarter Round Royal Blue,1.3,29.9,10,шт,глянец,0,0,керамика,3,стены,бордюр,синий,none,none,штукатурка,окраска,none,none
555970,Италия,Sartoria,Tsquare,TTTSW09Q,Quarter Round Rainy Day,1.3,29.9,10,шт,глянец,0,0,керамика,3,стены,бордюр,серый,none,none,штукатурка,окраска,none,none
555971,Италия,Sartoria,Tsquare,TTTSW10Q,Quarter Round Starry Night,1.3,29.9,10,шт,глянец,0,0,керамика,3,стены,бордюр,черный,none,none,штукатурка,окраска,none,none
555972,Италия,Sartoria,Tsquare,TTTS0120N,Blanc,20,20,10,м²,матовая,0,0,керамогранит,3,универсальная,фон,белый,серый,none,штукатурка,окраска,none,none
555973,Италия,Sartoria,Tsquare,TTTS0220N,Smoke,20,20,10,м²,матовая,0,0,керамогранит,3,универсальная,фон,серый,none,none,штукатурка,окраска,none,none
555974,Италия,Sartoria,Tsquare,TTTS0320N,Moss,20,20,10,м²,матовая,0,0,керамогранит,3,универсальная,фон,серый,синий,none,штукатурка,окраска,none,none
555975,Италия,Sartoria,Tsquare,TTTS0420N,Noir,20,20,10,м²,матовая,0,0,керамогранит,3,универсальная,фон,черный,none,none,штукатурка,окраска,none,none
555976,Италия,Sartoria,Tsquare,TTTS0120EN,Blanc Epoque,20,20,10,м²,матовая,0,0,керамогранит,3,универсальная,декор,белый,серый,none,штукатурка,окраска,геометрия,none
555977,Италия,Sartoria,Tsquare,TTTS0220EN,Smoke Epoque,20,20,10,м²,матовая,0,0,керамогранит,3,универсальная,декор,серый,none,none,штукатурка,окраска,геометрия,none
555978,Италия,Sartoria,Tsquare,TTTS0320EN,Moss Epoque,20,20,10,м²,матовая,0,0,керамогранит,3,универсальная,декор,серый,синий,none,штукатурка,окраска,геометрия,none
555979,Италия,Sartoria,Tsquare,TTTS0420EN,Noir Epoque,20,20,10,м²,матовая,0,0,керамогранит,3,универсальная,декор,черный,none,none,штукатурка,окраска,геометрия,none
555980,Италия,Sartoria,Tsquare,TTTSM01N,Mosaic First Snow,31.6,31.6,5,шт,матовая,1,0,керамогранит,3,универсальная,мозаика,белый,none,none,штукатурка,окраска,геометрия,none
555981,Италия,Sartoria,Tsquare,TTTSM07N,Mosaic Fresh Thyme,31.6,31.6,5,шт,матовая,1,0,керамогранит,3,универсальная,мозаика,зеленый,none,none,штукатурка,окраска,геометрия,none
555982,Италия,Sartoria,Tsquare,TTTSM08N,Mosaic Royal Blue,31.6,31.6,5,шт,матовая,1,0,керамогранит,3,универсальная,мозаика,синий,none,none,штукатурка,окраска,геометрия,none
555983,Италия,Sartoria,Tsquare,TTTSM09N,Mosaic Rainy Day,31.6,31.6,5,шт,матовая,1,0,керамогранит,3,универсальная,мозаика,серый,none,none,штукатурка,окраска,геометрия,none
555984,Италия,Sartoria,Tsquare,TTTSM10N,Mosaic Starry Night,31.6,31.6,5,шт,матовая,1,0,керамогранит,3,универсальная,мозаика,черный,none,none,штукатурка,окраска,геометрия,none
555985,Италия,Sartoria,Polveri,SAPO0115N,Lace,15,15,8.5,м²,матовая,0,0,керамогранит,2,универсальная,фон,белый,none,none,штукатурка,окраска,none,none
555986,Италия,Sartoria,Polveri,SAPO0215N,Almond,15,15,8.5,м²,матовая,0,0,керамогранит,2,универсальная,фон,бежевый,коричневый,none,штукатурка,окраска,none,none
555987,Италия,Sartoria,Polveri,SAPO0315N,Shell,15,15,8.5,м²,матовая,0,0,керамогранит,2,универсальная,фон,серый,none,none,штукатурка,окраска,none,none
555988,Италия,Sartoria,Polveri,SAPO0415N,Coal,15,15,8.5,м²,матовая,0,0,керамогранит,2,универсальная,фон,серый,none,none,штукатурка,окраска,none,none
555989,Италия,Sartoria,Polveri,SAPOW0152G,Lace Wall,5,25,6,м²,глянец,0,0,керамика,2,стены,фон,белый,none,none,штукатурка,окраска,кирпичик,none
555990,Италия,Sartoria,Polveri,SAPOW0252G,Almond Wall,5,25,6,м²,глянец,0,0,керамика,2,стены,фон,бежевый,none,none,штукатурка,окраска,кирпичик,none
555991,Италия,Sartoria,Polveri,SAPOW0352G,Shell Wall,5,25,6,м²,глянец,0,0,керамика,2,стены,фон,серый,none,none,штукатурка,окраска,кирпичик,none
555992,Италия,Sartoria,Polveri,SAPOW0452G,Coal Wall,5,25,6,м²,глянец,0,0,керамика,2,стены,фон,серый,none,none,штукатурка,окраска,кирпичик,none
555993,Италия,Sartoria,Vernici,SAVE0152G,White Xmas,5,25,10,м²,глянец,0,0,керамика,2,стены,фон,белый,none,none,штукатурка,окраска,none,кирпичик
555994,Италия,Sartoria,Vernici,SAVE0252G,Early Morning,5,25,10,м²,глянец,0,0,керамика,2,стены,фон,серый,none,none,штукатурка,окраска,none,кирпичик
555995,Италия,Sartoria,Vernici,SAVE0352G,Heavy Storm,5,25,10,м²,глянец,0,0,керамика,2,стены,фон,серый,none,none,штукатурка,окраска,none,кирпичик
555996,Италия,Sartoria,Vernici,SAVE0452G,Hot Mocha,5,25,10,м²,глянец,0,0,керамика,2,стены,фон,коричневый,none,none,штукатурка,окраска,none,кирпичик
555997,Италия,Sartoria,Vernici,SAVE0552G,Dark Sky,5,25,10,м²,глянец,0,0,керамика,2,стены,фон,черный,none,none,штукатурка,окраска,none,кирпичик
555998,Италия,Sartoria,Vernici,SAVE0652G,Mustard Mayo,5,25,10,м²,глянец,0,0,керамика,2,стены,фон,желтый,none,none,штукатурка,окраска,none,кирпичик
555999,Италия,Sartoria,Vernici,SAVE0752G,Cloudy Azure,5,25,10,м²,глянец,0,0,керамика,2,стены,фон,серый,none,none,штукатурка,окраска,none,кирпичик
556000,Италия,Sartoria,Vernici,SAVE0852G,Salty Harbor,5,25,10,м²,глянец,0,0,керамика,2,стены,фон,синий,none,none,штукатурка,окраска,none,кирпичик
556001,Италия,Sartoria,Vernici,SAVE0952G,Posh Blue,5,25,10,м²,глянец,0,0,керамика,2,стены,фон,синий,none,none,штукатурка,окраска,none,кирпичик
556002,Италия,Sartoria,Vernici,SAVE1052G,Summer Vibes,5,25,10,м²,глянец,0,0,керамика,2,стены,фон,зеленый,none,none,штукатурка,окраска,none,кирпичик
556003,Италия,Sartoria,Vernici,SAVE1152G,Jungle Jam,5,25,10,м²,глянец,0,0,керамика,2,стены,фон,зеленый,none,none,штукатурка,окраска,none,кирпичик
556004,Италия,Sartoria,Vernici,SAVE1252G,Baby Pink,5,25,10,м²,глянец,0,0,керамика,2,стены,фон,розовый,none,none,штукатурка,окраска,none,кирпичик
556005,Италия,Sartoria,Vernici,SAVE1352G,Berry Daiquiri,5,25,10,м²,глянец,0,0,керамика,2,стены,фон,розовый,красный,none,штукатурка,окраска,none,кирпичик
556006,Италия,Sartoria,Vernici,SAVE1452G,Shine On,5,25,10,м²,глянец,0,0,керамика,2,стены,фон,серый,серебро,none,штукатурка,окраска,металл,кирпичик
556007,Италия,Sartoria,Vernici,SAVE01Q,Quarter Round White Xmas,1.3,25,10,шт,глянец,0,0,керамика,2,стены,бордюр,белый,none,none,штукатурка,окраска,none,none
556008,Италия,Sartoria,Vernici,SAVE02Q,Quarter Round Early Morning,1.3,25,10,шт,глянец,0,0,керамика,2,стены,бордюр,серый,none,none,штукатурка,окраска,none,none
556009,Италия,Sartoria,Vernici,SAVE03Q,Quarter Round Heavy Storm,1.3,25,10,шт,глянец,0,0,керамика,2,стены,бордюр,серый,none,none,штукатурка,окраска,none,none
556010,Италия,Sartoria,Vernici,SAVE04Q,Quarter Round Hot Mocha,1.3,25,10,шт,глянец,0,0,керамика,2,стены,бордюр,коричневый,none,none,штукатурка,окраска,none,none
556011,Италия,Sartoria,Vernici,SAVE05Q,Quarter Round Dark Sky,1.3,25,10,шт,глянец,0,0,керамика,2,стены,бордюр,черный,none,none,штукатурка,окраска,none,none
556012,Италия,Sartoria,Vernici,SAVE06Q,Quarter Round Mustard Mayo,1.3,25,10,шт,глянец,0,0,керамика,2,стены,бордюр,желтый,none,none,штукатурка,окраска,none,none
556013,Италия,Sartoria,Vernici,SAVE07Q,Quarter Round Cloudy Azure,1.3,25,10,шт,глянец,0,0,керамика,2,стены,бордюр,серый,none,none,штукатурка,окраска,none,none
556014,Италия,Sartoria,Vernici,SAVE08Q,Quarter Round Salty Harbor,1.3,25,10,шт,глянец,0,0,керамика,2,стены,бордюр,синий,none,none,штукатурка,окраска,none,none
556015,Италия,Sartoria,Vernici,SAVE09Q,Quarter Round Posh Blue,1.3,25,10,шт,глянец,0,0,керамика,2,стены,бордюр,синий,none,none,штукатурка,окраска,none,none
556016,Италия,Sartoria,Vernici,SAVE10Q,Quarter Round Summer Vibes,1.3,25,10,шт,глянец,0,0,керамика,2,стены,бордюр,зеленый,none,none,штукатурка,окраска,none,none
556017,Италия,Sartoria,Vernici,SAVE11Q,Quarter Round Jungle Jam,1.3,25,10,шт,глянец,0,0,керамика,2,стены,бордюр,зеленый,none,none,штукатурка,окраска,none,none
556018,Италия,Sartoria,Vernici,SAVE12Q,Quarter Round Baby Pink,1.3,25,10,шт,глянец,0,0,керамика,2,стены,бордюр,розовый,none,none,штукатурка,окраска,none,none
556019,Италия,Sartoria,Vernici,SAVE13Q,Quarter Round Berry Daiquiri,1.3,25,10,шт,глянец,0,0,керамика,2,стены,бордюр,розовый,красный,none,штукатурка,окраска,none,none
556020,Италия,Sartoria,Vernici,SAVE14Q,Quarter Round Shine On,1.3,25,10,шт,глянец,0,0,керамика,2,стены,бордюр,серый,серебро,none,штукатурка,окраска,металл,none
556021,Италия,Sartoria,Romanza,SARO0120N,Alice,20.5,20.5,10,м²,матовая,0,0,керамогранит,1,универсальная,декор,белый,коричневый,none,штукатурка,окраска,геометрия,классика
556022,Италия,Sartoria,Romanza,SARO0220N,Ariel,20.5,20.5,10,м²,матовая,0,0,керамогранит,1,универсальная,декор,белый,коричневый,none,штукатурка,окраска,геометрия,none
556023,Италия,Sartoria,Romanza,SARO0320N,Belle,20.5,20.5,10,м²,матовая,0,0,керамогранит,1,универсальная,декор,белый,коричневый,none,штукатурка,окраска,геометрия,none
